left_ratio_x,left_ratio_y,right_ratio_x,right_ratio_y,left_width,left_height,right_width,right_height,pitch,screen_x,screen_y
-0.5372268072767765,0.4663699269041004,0.5563997292095518,0.436423276402637,76.80813583478468,29.080356307997903,76.56315046566007,26.668094058457037,-117.7119505405426,82,20
-0.5215948172977795,0.43656850557144794,0.6028512882920002,0.46151939051071084,76.33763378675873,28.108162345745423,76.98951930167418,27.092299555128598,-118.28950524330139,82,20
-0.5122871552988956,0.4411124425750599,0.5997757895616977,0.44940861389953185,75.03540539682994,28.847301943381286,76.65046159846557,27.612687203729216,-115.86399435997009,82,20
-0.5184244172969716,0.47635334584993577,0.5945684965706824,0.4617385817814294,75.30758386489907,27.811353178880093,77.32273673301283,27.621830407042793,-116.17372512817383,144,20
-0.5123356408839244,0.5024858347617159,0.5980485420473418,0.47699369860166263,73.6688684893479,28.07395990430529,76.65751870311253,27.93218517058673,-116.57238721847534,144,20
-0.5105438532788688,0.47040681258677536,0.5992287612495588,0.47910472906888407,75.71908457958092,28.15484975351105,76.82566500194496,27.984720319878384,-116.35400176048279,144,20
-0.5111091861830674,0.4903563671650968,0.5960762660688337,0.4815194450610032,74.35167367874621,28.65668049117122,77.30646860235775,28.277396035752005,-115.99875926971436,144,20
-0.512740835361848,0.5024502179631891,0.5962104556929595,0.4811390523293791,73.99990266982418,28.724484278043306,76.59709956797873,28.353135781406493,-115.05031943321228,144,20
-0.5139317811967637,0.48521404758576325,0.6048419286448348,0.4761344280784907,75.46732560020813,28.85066771208784,76.41788553834473,27.703204595966795,-115.18688678741455,144,20
-0.5128963071157056,0.4658412973773801,0.6017530123294732,0.474293936393683,75.35818015412687,28.978900704576958,77.03323376696221,28.24638021015995,-114.6552300453186,144,20
-0.5052320029901015,0.5060889905985227,0.5939017451535599,0.47337593927659527,74.81248338177272,29.37933393012821,76.61815249964452,28.487799452393293,-113.39850783348083,144,20
-0.5131087989477953,0.46334457014468133,0.5939553110075606,0.4796841613707873,74.04608573859741,29.408608728798296,76.63918070850704,28.46067026800295,-115.03670454025269,144,20
-0.5117061827470072,0.46675773063490833,0.5948306415969332,0.4738930253630338,73.8990447222953,29.20210936511253,76.66299997999104,28.388116579967825,-114.64750528335571,144,20
-0.5087036598841916,0.467783986792837,0.5953914037076157,0.4703331236767957,73.85379245668462,29.14175934477012,76.90313913068897,28.816632396673487,-114.7525942325592,144,20
-0.5090496226860158,0.47157276906531176,0.5963907012887484,0.47027747372403594,73.94455726338255,29.032732880403824,76.7549013170567,28.480230213462466,-114.53662276268005,144,20
-0.5094064189208173,0.4702299186508148,0.5967637722365762,0.482626382102682,73.86962582799293,29.023237166750295,76.61103286061977,28.583604813126115,-114.41370248794556,144,20
-0.5092307177873682,0.48889903035119625,0.5985467237855879,0.4646847855394614,73.32092057777001,28.778903465254324,76.84227256283265,27.14837649135401,-114.67608690261841,206,20
-0.5152552087235297,0.46730863549674845,0.5942191118121426,0.47317497793815716,73.68854508294508,28.36265667406392,76.70299304311722,28.535814296129256,-114.91413831710815,206,20
-0.5144077694603584,0.4585602351967775,0.5952476890924387,0.4872967983246966,75.0306396706066,28.96496469837106,77.27834429648914,29.097507918612813,-114.75040555000305,206,20
-0.5131327121583693,0.467346773058928,0.5937033580746688,0.47799362850565214,75.35156296124502,28.881211402037934,76.98512855632987,28.890806300596186,-114.90670323371887,206,20
-0.5138157970580981,0.46469530003081433,0.5962862874832515,0.4815511720052098,74.91774210321917,28.91343203434626,76.67813792157186,29.030214696684617,-115.14469027519226,206,20
-0.5136769039350726,0.45847026019232456,0.5883538295343952,0.4847009745798648,75.60346610296496,29.033481787428233,77.12316510219765,29.673682948968132,-114.98916506767273,206,20
-0.508484003100285,0.4705278330700629,0.5894422996627651,0.4624036218634939,75.34432917222479,29.10979456004024,76.75009708164369,29.620126062427143,-115.10938167572021,206,20
-0.5064445971955394,0.46880367933301076,0.587962284551171,0.4670300177997615,74.70476408914502,29.2500836275825,76.73755759230986,29.71250907913502,-114.5298957824707,206,20
-0.509964321017979,0.45988802529764866,0.5892405260543436,0.45968271000709915,75.16219938978045,28.92773881395058,76.33142594800073,29.03063363483353,-115.34833431243896,206,20
-0.5115316289603264,0.45356854256758183,0.5897798884107421,0.4620869875137777,74.79856772235973,29.18601922402249,75.66514063152205,28.028265650170795,-116.016526222229,206,20
-0.5144617670658226,0.4467906777872387,0.5895504930822636,0.47609906439720545,75.35087508880858,28.4541728800111,75.94188530597518,27.476893843883733,-116.1005973815918,206,20
-0.5112678277001658,0.4495996105478816,0.589354238648788,0.47077802714848355,75.10599074095815,28.411490642312877,75.8320244735887,27.236881846244263,-116.01166605949402,206,20
-0.5109091097351225,0.4488557141275447,0.5903487297902267,0.4764233907504965,75.2324181796984,28.452338913587184,75.90898802158311,27.275713042874226,-116.22934341430664,206,20
-0.515325023133069,0.4612608683624461,0.5876399994806623,0.4791447280718362,74.71609744837423,27.975749049114114,76.44506877592073,28.055873516479366,-115.47611474990845,206,20
-0.5184863401530669,0.47622556513345465,0.5892282442459295,0.4765866987050895,73.49816719198792,27.784481476778815,76.68397562420448,28.66570170675365,-115.2814507484436,268,20
-0.5202135309127187,0.49230676761529457,0.5950589068735332,0.4793493137772553,73.64000128608076,28.088438928559402,77.0099595384223,29.351236763527886,-114.6986174583435,268,20
-0.5109252479311875,0.5047703843410497,0.5886049341648254,0.4695264911105443,73.09208026930014,27.82746825786933,77.3385473747832,28.34350572880814,-115.05630612373352,268,20
-0.5133202921392196,0.4960497099369643,0.5851315370789847,0.45843194550141797,73.59666900720887,28.242322954226772,77.42505362703025,28.652561723962467,-115.18427968025208,268,20
-0.5172083760242379,0.4904110469481944,0.5846068684732675,0.46148902008838155,74.04995190816271,28.34816668818403,77.3786523102372,28.57804484754418,-115.51805377006531,268,20
-0.5185769674659367,0.49238805136423947,0.5827311903645148,0.4622399103712921,73.74528665161209,28.834032611695648,77.43584620670046,28.99091103993523,-115.38164734840393,268,20
-0.5191139741291916,0.48358747244702394,0.5825263444056076,0.46499646944056516,74.55963498231796,28.593820932080938,77.21004099902704,28.791015555399984,-115.97152948379517,268,20
-0.5257406682935011,0.47404059674606885,0.5793738468401342,0.45998319440854213,74.78506615590595,28.79006337980658,77.61317025418424,28.919374663894825,-116.46819949150085,268,20
-0.5296875260820674,0.4897889519148853,0.576251992819114,0.4684313415468162,75.40747347163423,28.783588617520245,77.51769029415583,29.006458839357677,-116.67490124702454,268,20
-0.5301688011012924,0.4899667592575562,0.5745376619409233,0.46919849647389883,75.48623512777692,28.882650390206305,77.4880549306459,29.10377604046637,-116.55751705169678,268,20
-0.5250053543348695,0.47785685517606713,0.5711146093407529,0.46647370726571985,75.72946970334291,28.404480667162467,77.42869228941186,28.7241274846724,-116.82167172431946,268,20
-0.5274298881920989,0.4818448474548448,0.5752760530258635,0.4619911544412869,74.95607238241604,28.741519848602596,77.33667444456111,29.150945040112823,-117.12538361549377,268,20
